feature,class_label
"[-6.6138470e+02  5.7866192e+01  5.7348752e+00  9.3297215e+00
 -9.6742713e-01 -7.8006964e+00 -8.7792587e+00 -5.9853792e+00
 -6.4836807e+00 -2.2852411e+00 -8.6383991e+00 -2.7096884e+00
 -3.3878872e+00 -5.4166589e+00 -2.7823267e+00 -6.3075261e+00
 -2.9575663e+00 -3.5617714e+00 -5.2010560e+00 -3.4230378e+00
 -5.6092715e+00 -3.2228284e+00 -5.3271122e+00 -3.2006135e+00
 -4.6081285e+00 -3.3817840e+00 -4.4102707e+00 -1.8592051e+00
 -3.0298560e+00  7.4956441e-01  4.9369690e-01  2.3726924e-01
 -4.6635768e-01  3.0187497e-01 -1.0104973e+00  1.0104929e+00
  1.4337094e+00  2.8073747e+00  1.7350807e+00  2.4408994e+00
  4.5906597e-01  2.7719531e+00  1.6564058e+00  1.9171954e+00
 -2.9531610e-01 -1.4474728e+00 -1.2101507e+00  1.5162858e+00
  1.0630252e+00  8.3152741e-01 -1.4803014e+00 -5.1353943e-01
  6.5513092e-01  1.9997016e+00  1.9833568e-01  5.4401044e-02
 -9.2057925e-01  2.3150672e-01 -5.3129452e-01  2.6684320e-01
 -2.9985791e-01 -8.8399760e-02 -7.3200297e-01  2.4343933e-01
 -6.8867779e-01 -6.9700778e-01 -1.3615571e+00  3.3876859e-02
  2.9788738e-01  2.1374619e-01 -1.7310175e+00 -5.0392890e-01
  9.8427668e-02  1.9347775e-01 -1.1013676e+00 -6.2751204e-01
 -1.5307707e-01  8.0829471e-01 -7.4856557e-02  1.4052059e-01
  3.4699729e-01  6.6152310e-01  1.8938847e-01  1.3903645e-01
 -3.4401616e-01  5.0502223e-01  3.1855494e-01 -1.3123000e-01
 -8.3628878e-02  3.3139819e-01 -2.8916797e-02  5.9920269e-01
  4.3748245e-02 -1.1739305e-01 -3.4349990e-01  3.1965649e-01
  5.4421616e-01  1.4985593e-01 -3.1262839e-01  2.6583996e-01
  2.6922411e-01  3.0065179e-01  4.5707196e-01  4.3313879e-01
  4.4225237e-01  5.3706521e-01  5.8099687e-01  1.2147157e-01
  5.9740830e-02  1.6399238e-01 -2.2272396e-01  2.1288493e-01
 -1.0583116e-01 -2.2554168e-01  1.8408449e-01  4.2069969e-01
  1.1674744e-01  6.1525697e-01  3.2175624e-01 -1.5662821e-01
  1.9320786e-01  3.8547474e-01 -3.8586486e-02  2.5465626e-01
  3.0421743e-01  2.8952444e-01 -2.7628520e-01 -2.0728758e-02]",Actor_16
"[-7.22094543e+02  6.23978462e+01  2.60751057e+01  2.28474236e+01
  1.52263412e+01  1.44210615e+01  4.25415659e+00  5.80562162e+00
 -1.72512650e+00  3.91569924e+00  8.30503368e+00  3.59743524e+00
 -1.88834786e+00 -4.19489980e-01  1.71691084e+00  2.63341951e+00
  4.55547035e-01 -1.21202254e+00 -2.01432562e+00  2.54503369e+00
 -5.44495153e+00  1.94728327e+00 -9.73163366e-01 -2.11181596e-01
 -2.95905280e+00  2.52230763e+00 -3.12990618e+00  2.27240825e+00
 -1.97519457e+00  1.39762235e+00 -8.18299294e-01  1.03800762e+00
 -1.84046197e+00 -9.91649151e-01 -2.94326878e+00  1.29248500e-01
 -1.45570982e+00  8.54520023e-01 -2.87837529e+00 -7.12125838e-01
 -2.08500218e+00  4.02197093e-01 -1.87569523e+00 -2.84640968e-01
 -2.49113703e+00 -3.94923776e-01 -1.72008657e+00 -2.86397934e-01
 -2.17315221e+00  8.02034438e-02 -3.18924522e+00  4.35206950e-01
 -1.74517882e+00  6.63502291e-02 -1.31409943e+00  5.65396845e-01
 -8.10578167e-01  9.81748462e-01  2.02595461e-02  1.62066615e+00
  1.06979096e+00  1.29636705e+00 -1.02200258e+00  1.52810156e+00
  9.51096237e-01  7.04485536e-01 -1.31501015e-02  1.96660531e+00
  1.33704269e+00  1.52384043e+00  7.41505157e-03  1.41456044e+00
  1.00428355e+00  7.28543043e-01 -2.25622833e-01  9.96736169e-01
  2.99650371e-01  2.74337351e-01 -3.97137374e-01  1.62313032e+00
  1.48246491e+00  1.80888593e+00  7.93934584e-01  4.34583277e-01
  2.18344271e-01  9.53546703e-01  4.18349534e-01  1.14990401e+00
  8.13237429e-01  1.46333861e+00 -1.28173828e-03  1.76173702e-01
  2.90823907e-01  5.99795222e-01  1.90441534e-02  6.89272821e-01
  5.91304064e-01  2.56327122e-01 -1.52925834e-01  4.79345351e-01
  5.05452573e-01  1.96163237e-01  2.05917045e-01  7.54831195e-01
  1.42446101e-01  6.18951976e-01  9.71524566e-02  6.84110284e-01
 -2.48422436e-02  3.69829118e-01  4.52521950e-01  5.88741362e-01
  3.33548248e-01  7.46747479e-02 -5.30524611e-01  2.78138101e-01
  5.33979274e-02 -3.12139302e-01 -2.08732441e-01 -1.61516629e-02
  4.95387986e-02  1.92749411e-01  5.66940784e-01  8.47984385e-03
 -2.32223511e-01 -2.02910781e-01 -2.40195945e-01 -3.28765184e-01]",Actor_11
"[-7.12009888e+02  6.44487457e+01  1.38777328e+00  2.92868996e+01
  1.51224651e+01  7.20019460e-01 -7.45956230e+00 -4.76869583e+00
  5.13805199e+00  4.04350948e+00 -7.13059330e+00  5.27543116e+00
 -8.57504234e-02 -1.96177948e+00  1.30266809e+00 -1.57274091e+00
  2.10465431e+00  8.15363050e-01 -5.69058514e+00  7.61829901e+00
 -3.72583103e+00 -2.36765194e+00 -4.14068937e+00  8.86510551e-01
 -3.42997074e+00  2.41101193e+00 -2.86789036e+00 -1.04715109e+00
 -4.16803956e-01 -1.87201813e-01 -2.38453960e+00 -3.85806292e-01
 -2.90475559e+00  8.88874233e-01 -8.98349762e-01  4.78419721e-01
 -2.22867203e+00 -6.48772001e-01 -4.59906483e+00 -2.20170096e-01
 -9.47078407e-01  5.88408709e-01 -2.42104340e+00 -1.70576489e+00
 -4.56707764e+00 -8.71399343e-01 -1.34624267e+00 -1.59650421e+00
 -3.91998291e+00 -2.91889668e+00 -2.88790560e+00 -3.77315670e-01
 -2.35733509e+00 -1.07489336e+00 -1.90426576e+00 -1.10323393e+00
 -1.72923493e+00  4.58971672e-02 -1.05688548e+00  1.31818876e-01
 -1.97761202e+00 -1.24186724e-01  2.73556501e-01 -4.84835319e-02
 -1.03498030e+00  2.84564376e-01  4.65420097e-01  1.36844611e+00
 -9.49176669e-01  6.02047384e-01  5.19030094e-01  8.90432060e-01
 -6.30056620e-01 -1.87190846e-01 -7.87199438e-01  6.01732992e-02
  6.98705539e-02  7.14271545e-01  2.11822852e-01  9.42779005e-01
  7.06160247e-01  1.06119657e+00  5.15148900e-02  2.81146377e-01
  3.05897295e-01  1.25024307e+00  5.22088766e-01 -2.57380813e-01
 -4.39420938e-01  1.18578792e+00  4.29725498e-01  1.12406481e-02
 -8.17079842e-02 -3.77750136e-02  7.46698305e-02  1.11507308e-02
  3.54980767e-01  4.81684268e-01 -3.62136722e-01  4.85895574e-01
  6.88477814e-01  2.41062567e-02 -1.35056540e-01  4.26028728e-01
 -2.96913505e-01  1.47230446e-01  7.51951635e-01  5.46165943e-01
  2.46327668e-01 -1.25829354e-01 -1.35037795e-01  9.43822026e-01
  8.40055704e-01 -3.55991870e-01 -7.89793134e-01 -1.86998546e-01
  4.23782676e-01  1.16221704e-01 -1.97890013e-01 -1.95701122e-01
  4.34329391e-01  3.00115999e-03 -1.51370406e-01  5.15815973e-01
  2.81632304e-01 -2.29792193e-01  3.77044827e-01 -1.87270939e-01]",Actor_09
"[-5.73018860e+02  4.77022133e+01  8.31576347e+00  9.39463902e+00
 -1.68311846e+00 -8.62670994e+00 -1.22203732e+01 -1.12664948e+01
 -1.09681149e+01  2.81556201e+00 -1.21749668e+01 -5.56073999e+00
 -1.42238081e+00 -6.27459621e+00 -6.70477533e+00 -4.03371811e+00
 -4.32131243e+00 -4.85381556e+00 -6.53260231e+00 -4.18050528e+00
 -4.03246260e+00 -5.37445927e+00 -5.37781048e+00 -4.21471500e+00
 -5.83529806e+00 -4.40889072e+00 -4.33834362e+00 -3.29776573e+00
 -4.77140617e+00 -1.18956649e+00 -1.46981621e+00  3.60530806e+00
  1.53537142e+00  3.47130704e+00  1.37862730e+00  3.13925076e+00
  1.19399440e+00  2.71085215e+00  2.31789804e+00  3.18574405e+00
  1.86018264e+00  2.06182718e+00  1.24636889e+00  1.30696356e+00
 -1.07961607e+00 -4.17582691e-01 -1.40668094e+00  8.83444492e-03
 -7.86151409e-01 -3.85667607e-02 -1.83199966e+00 -3.54589134e-01
 -9.86096621e-01  8.64476919e-01 -2.94333249e-01  3.42278093e-01
 -9.73253310e-01 -4.50070441e-01 -5.58848143e-01  3.32143873e-01
 -9.87524092e-01 -6.14696480e-02 -7.68601835e-01  2.26869002e-01
 -7.32393742e-01  6.35857999e-01  3.25026698e-02 -3.60724509e-01
 -1.08074081e+00 -4.00836110e-01 -7.71605909e-01  1.08948946e-01
 -1.25513244e+00 -4.86904770e-01 -2.01097488e+00 -1.00893128e+00
 -7.62021363e-01  6.71154618e-01  4.55087900e-01  3.29692245e-01
  2.51094908e-01  8.29265594e-01  1.32932469e-01  6.26254261e-01
  1.63021594e-01  4.51870590e-01 -1.27331808e-01  5.69411278e-01
 -2.54276637e-02  5.20206708e-03  6.23492673e-02  4.41858053e-01
 -4.13865149e-01 -9.43510160e-02 -4.65571702e-01 -3.68842810e-01
 -4.07506339e-02  3.87467235e-01  3.16511303e-01  3.64301294e-01
  6.05416447e-02  1.23193666e-01  3.66055965e-01  4.63154763e-01
  3.86183709e-01  4.47273880e-01  8.83499682e-02  8.72253329e-02
  1.78400818e-02  2.58946091e-01 -3.19119655e-02  1.03237532e-01
 -1.24003865e-01  1.22997008e-01  4.48943585e-01  3.85401815e-01
  2.94983447e-01  1.85831740e-01 -1.19015105e-01  4.03005406e-02
 -2.73101628e-02  3.72453481e-01  1.55137211e-01  4.15953733e-02
 -9.75501984e-02 -1.81251261e-02 -2.01632939e-02  2.90822595e-01]",Actor_16
"[-5.80822754e+02  6.82817001e+01 -2.34443843e-01  1.30904503e+01
  4.14632177e+00 -9.64387894e+00  5.44405460e-01 -6.69957209e+00
 -5.59804249e+00 -1.49426544e+00  6.87368155e-01  1.53699613e+00
 -3.62221622e+00  2.02365518e+00 -2.68238950e+00 -1.51797697e-01
 -5.35446835e+00 -1.11460984e+00 -1.48693907e+00 -9.26208436e-01
 -5.66591787e+00  2.68808317e+00 -5.14080191e+00 -1.23693609e+00
 -9.16235745e-01  1.11886919e-01 -6.29569650e-01  1.28620076e+00
 -1.27371776e+00  2.52989721e+00 -1.24706423e+00 -1.61868349e-01
  1.21708281e-01 -3.84853691e-01  7.29862273e-01  1.93407178e+00
 -7.34549701e-01 -2.15503192e+00 -1.33498251e+00 -7.34684646e-01
 -2.23624736e-01  4.66456324e-01 -2.40208197e+00 -6.68088257e-01
 -1.20021844e+00  1.85234118e+00  7.24347055e-01  1.29792905e+00
 -5.01226068e-01  8.18982065e-01 -1.71848655e+00  1.47982925e-01
 -8.38675916e-01  1.28493989e+00  2.08716616e-01  9.96374965e-01
 -5.05533576e-01  8.96292269e-01  8.70715320e-01  3.22500181e+00
  2.22779417e+00  3.33178329e+00  1.67684662e+00  1.91122377e+00
  1.23732793e+00  2.37077403e+00  1.70196578e-01  1.01384103e+00
  6.75279498e-02  1.90260136e+00  5.12070239e-01  7.06883132e-01
 -3.98269802e-01  6.93511963e-01 -3.25541683e-02  4.27544445e-01
  4.29907113e-01  4.49153364e-01 -1.00831819e+00  1.40528038e-01
  2.25340232e-01  1.33516705e+00  4.93256867e-01  7.92631149e-01
 -1.41659245e-01  7.63524890e-01  5.64228058e-01  1.11326909e+00
  9.29227650e-01  1.14637339e+00  5.63824400e-02 -2.39262670e-01
 -2.09639624e-01  1.45994619e-01 -3.01245749e-01  5.37375033e-01
 -1.43157870e-01 -1.02334753e-01  1.42659709e-01  5.93821049e-01
  4.34064679e-02  8.33809376e-02  3.71224374e-01  5.92011154e-01
  2.34072417e-01  9.72931683e-01  4.03956324e-01  1.41706854e-01
 -2.30450183e-01  2.35851794e-01  7.58599043e-01  4.65509444e-01
 -2.33318985e-01  1.79878160e-01 -2.06133515e-01  2.70823985e-01
  4.43700165e-01  5.44963926e-02 -4.04608995e-02 -1.11158624e-01
 -1.16467327e-02  5.91019809e-01  4.32076216e-01 -5.41265681e-02
  1.20807305e-01  1.76373914e-01 -8.28572810e-02  1.21536158e-01]",Actor_05
"[-4.74403412e+02  5.30919991e+01 -1.86161404e+01  7.52622080e+00
  2.47891760e+00 -9.64256096e+00 -1.43832817e+01  1.91685438e-01
 -2.57255287e+01 -5.01294899e+00  3.45206428e+00 -1.04106750e+01
 -4.67567301e+00 -1.93987739e+00 -4.62136650e+00 -5.20561151e-02
 -7.94374990e+00 -4.47262764e+00 -1.79160312e-01 -7.54025793e+00
 -3.28871703e+00 -5.76741648e+00 -4.41480350e+00 -4.58845758e+00
 -5.12471867e+00 -4.12063646e+00 -4.48846769e+00 -2.95399189e+00
 -3.62574339e+00  2.40950322e+00  1.04796660e+00 -1.18262994e+00
  1.42212546e+00 -2.88555682e-01 -4.59810686e+00  2.05410457e+00
  2.06109762e+00  6.61088467e+00  8.40762424e+00  1.32081757e+01
  8.34265518e+00  5.61760616e+00  2.56497931e+00  1.63131785e+00
  1.77345288e+00  3.19400215e+00  1.60864544e+00  1.24698317e+00
 -1.44678175e-01  3.95516276e-01  1.18949187e+00 -1.31315086e-02
 -4.10773218e-01  1.24271162e-01 -2.39318752e+00 -9.53951061e-01
 -1.68873417e+00  2.26096898e-01 -1.78522635e+00 -6.22812212e-01
 -7.37646401e-01  1.64691198e+00 -4.51239496e-01 -1.53093135e+00
 -1.42301619e+00  1.04915524e+00 -5.96624672e-01 -1.32652998e+00
 -2.17218947e+00  3.71216275e-02 -1.38536870e-01 -1.22151673e+00
 -2.91265225e+00 -5.37825525e-01 -9.43579018e-01 -1.50496647e-01
 -3.11823398e-01  1.81686842e+00  1.14349079e+00  1.42285740e+00
  1.92931190e-01 -2.52622724e-01 -9.37401593e-01  5.35317920e-02
 -1.90481171e-01  5.07364631e-01  7.91513562e-01  7.89070964e-01
 -1.10362947e+00  8.58527273e-02 -8.95929858e-02 -3.82536240e-02
 -4.89483684e-01  5.71583033e-01 -1.56605750e-01 -3.09024230e-02
  1.87715426e-01  6.82334661e-01  2.66191244e-01 -2.58369833e-01
  2.59174835e-02  5.95502853e-01  1.32514611e-01  3.46673280e-01
  6.44905090e-01  3.26702833e-01 -5.33611596e-01 -1.08884275e-01
  1.21056549e-01  3.74495149e-01  2.97850639e-01  6.83844686e-01
  2.13642314e-01  4.31438582e-03  1.13652954e-02 -5.32472134e-01
 -2.97623694e-01 -1.42329186e-01 -2.02924743e-01 -1.09547205e-01
 -4.12111312e-01  1.04003593e-01  1.64268941e-01 -1.62602335e-01
 -2.96648860e-01 -2.04277456e-01 -5.33195853e-01 -1.42288730e-01]",Actor_21
"[-5.35495483e+02  6.19224548e+01 -4.97926807e+00  7.25430918e+00
  6.75812817e+00  7.57845879e-01 -4.44065619e+00 -9.84663582e+00
 -9.90862179e+00 -3.13528562e+00 -1.30875611e+00 -3.28339100e+00
 -3.14221907e+00 -4.39344454e+00 -6.12751424e-01 -2.89070606e+00
 -5.63121700e+00  1.06681123e-01 -5.77005768e+00 -1.54366446e+00
 -4.76284361e+00 -3.08280301e+00 -3.87123084e+00 -3.22451663e+00
 -3.10653186e+00 -8.74754310e-01 -6.22928190e+00 -1.42406964e+00
 -3.34757042e+00 -2.48065758e+00 -4.84795392e-01  9.20476496e-01
 -7.47259319e-01  2.91035676e+00 -2.60229915e-01  2.20069766e+00
  3.79458857e+00  7.24426031e+00  7.47982645e+00  8.69076252e+00
  5.46495104e+00  5.93246460e+00  3.82847619e+00  4.44786406e+00
  1.93694592e+00  1.53304207e+00 -5.77310920e-01  1.10867524e+00
 -4.62851554e-01  1.68054914e+00 -3.10887754e-01 -4.72679436e-01
 -9.18669701e-01  1.13621068e+00  8.99765968e-01  7.05590487e-01
 -1.90825415e+00 -1.44144690e+00 -1.12079835e+00 -2.19740868e-02
 -8.20025563e-01 -1.08353905e-01 -1.99479377e+00  4.29845452e-01
 -4.44914281e-01  7.74959661e-03 -1.68902743e+00 -1.28116142e-02
 -9.30285931e-01  2.49050885e-01 -1.54761517e+00 -3.84984702e-01
 -1.30231485e-01  1.16221654e+00 -5.36334693e-01  1.53803006e-01
  3.88724983e-01  8.30037236e-01 -2.58082777e-01  5.27994454e-01
 -3.75807583e-01  2.87215710e-01 -4.28814083e-01  1.95284605e-01
 -2.21066207e-01  3.59982848e-01  1.59852549e-01  4.74291265e-01
 -5.83459258e-01  2.62223005e-01  4.99981046e-02  1.64151549e-01
 -2.29235083e-01  3.83426905e-01 -3.00333947e-01 -4.82127547e-01
 -6.15636766e-01  1.65015027e-01 -3.09434831e-01  1.62282690e-01
  3.68027598e-01  4.04341757e-01  1.66361481e-01  7.49741197e-01
  7.63554335e-01  1.82209536e-01 -4.55853134e-01  7.90091902e-02
  1.90227121e-01  4.26533848e-01 -9.94734988e-02  3.45257729e-01
 -1.16088301e-01  2.06439737e-02 -2.83428119e-03 -1.69185951e-01
  6.35804906e-02  1.56412020e-01  3.98797095e-02 -1.78799808e-01
 -2.54764378e-01 -1.44966282e-02 -1.21362686e-01  8.33325926e-03
 -5.38664237e-02 -4.57689427e-02  1.16317824e-01 -3.43381136e-04]",Actor_23
"[-5.9896710e+02  3.9636375e+01 -2.0287094e+01  5.7025824e+00
 -6.8105187e+00 -1.1356490e+01 -5.1394033e+00 -1.5260246e+01
 -8.5903435e+00 -2.9323323e+00 -7.2160583e+00 -7.5635819e+00
 -6.9295230e+00 -3.9189053e-01 -8.5448217e+00 -2.1800501e+00
 -1.7461400e+00  1.0837059e+00  7.6914150e-01  4.2227054e+00
 -3.5541710e-01  4.3294344e+00  7.7223593e-01  1.5687948e+00
  1.1530936e+00 -8.0897689e-01  2.1307433e-01  2.3520429e+00
  7.4265856e-01  9.4110924e-01 -2.0781357e+00  1.0515456e+00
  1.2055883e+00  1.9796653e+00 -1.7147632e-01  1.1690399e-01
  5.0018884e-02  8.9078695e-01  1.1301287e-01  4.1947448e-01
 -4.5667341e-01 -2.4667166e-01 -1.0754510e+00  8.8676736e-02
 -3.6660397e-01  9.5931906e-03 -1.4692215e+00 -1.0917518e+00
 -1.5488461e+00  3.1967837e-02 -6.1659890e-01  2.8969309e-01
 -2.4241967e-01  7.9350966e-01 -1.1001065e+00  7.5022578e-02
 -1.2113919e+00  3.7548941e-01 -1.0873517e+00 -2.1541685e-01
 -1.0937210e+00 -9.2572242e-01 -1.1913161e+00 -2.4134701e-01
 -4.1938353e-01 -1.5999906e-01  3.9465171e-01  1.0407289e+00
 -6.5471286e-01 -4.7788009e-01 -7.3761505e-01  7.7451950e-01
 -7.4235594e-01  3.9010122e-01 -2.2900990e-01 -3.8783506e-01
 -1.3858773e+00  1.0793108e-01  7.6277517e-02  7.3288620e-01
  1.3733585e-01  5.5957383e-01 -1.4899960e-01  9.9550799e-02
 -3.4125873e-01  2.3968898e-01 -5.2473253e-01  5.1243496e-01
  4.5160705e-01  8.0045062e-04 -3.3688091e-02  7.4930954e-01
 -5.8194906e-01 -3.3462280e-01 -4.0475914e-01  4.9649213e-02
  1.1100894e-03  2.8493515e-01  3.3376244e-01  5.9105110e-01
 -6.7111991e-02  1.1623492e-01  6.1483048e-02  1.7379636e-01
 -5.6095921e-02  2.8850284e-01 -3.2873559e-01  1.0057245e-01
  3.2769907e-01  3.2264099e-01  1.5426220e-01 -9.6816711e-02
 -4.5541018e-01 -2.8276499e-02 -3.6627863e-02  2.6093724e-01
  2.3122519e-02 -1.1377134e-01 -4.1660320e-02  3.0822340e-01
  4.9202483e-02 -1.5005685e-01 -3.5986060e-01  5.8553897e-02
  1.6867283e-01 -1.5433681e-01  1.1209706e-02 -2.0591821e-01]",Actor_04
"[-5.25271667e+02  2.93825340e+01 -3.24755707e+01  4.20214653e+00
 -2.25127792e+01 -1.15938931e+01 -4.69665146e+00 -1.67045116e+01
 -1.97422349e+00 -7.85119629e+00 -7.84206486e+00 -5.48939943e+00
 -9.55300522e+00 -2.96471286e+00 -8.05069733e+00 -4.10942221e+00
 -1.46473575e+00  3.01379848e+00  3.12762046e+00  1.23887978e+01
  9.04474545e+00  7.39049244e+00  1.47725868e+00 -3.65346265e+00
 -4.76785374e+00 -9.59075928e-01 -8.98240805e-01 -3.37130398e-01
 -3.14601374e+00 -3.00909090e+00 -2.13253617e+00  7.81488419e-01
 -1.73486066e+00 -1.82950699e+00 -2.13930750e+00  1.36598337e+00
  8.77018571e-02 -2.97884464e-01 -1.14909196e+00  2.16148114e+00
  2.20800948e+00  5.75985312e-01 -1.45364606e+00  5.18120885e-01
 -2.06749558e+00 -1.11075366e+00 -2.36014223e+00 -4.33205813e-01
 -2.35451746e+00  6.94763243e-01 -9.74830031e-01 -5.83266377e-01
 -1.69881141e+00  5.39322257e-01 -6.37325764e-01  1.14941227e+00
 -3.71085823e-01 -2.03537107e-01 -1.28654468e+00  5.99569738e-01
 -9.27109122e-01  6.79924712e-02 -1.43328309e-01  1.65758356e-01
 -1.34642994e+00 -1.67094082e-01 -9.16699409e-01 -4.88558650e-01
 -1.49109915e-01  4.25807983e-01 -1.11445892e+00 -2.55937874e-01
 -4.34688061e-01 -1.09528452e-01 -5.23718297e-01 -2.83688754e-01
 -8.74987066e-01  1.61139011e-01  3.25475782e-01  1.18497461e-01
 -4.34602886e-01  5.40766478e-01 -1.51807994e-01  4.25512254e-01
  1.02769760e-02  4.73910524e-03 -9.71757248e-03  3.42603356e-01
 -4.48907942e-01  1.46355212e-01 -2.04935566e-01  1.83829889e-01
  6.03816845e-02  1.85829639e-01 -2.41076544e-01 -1.32157318e-02
 -2.30272725e-01  6.14428222e-01 -3.79229158e-01 -3.56957972e-01
 -4.13320899e-01 -1.18741915e-02  1.19786866e-01  3.24799985e-01
  1.64338887e-01  1.99985683e-01 -1.58628285e-01  5.75308092e-02
 -2.30747819e-01  4.03893948e-01  2.26048425e-01  1.05389617e-01
  1.74829200e-01  9.58683640e-02  1.04391582e-01  4.22033876e-01
  6.95000915e-03 -1.12521298e-01 -1.17306769e-01 -1.17712311e-01
 -6.91211745e-02  6.78049922e-02 -1.68142602e-01  2.21021473e-01
  2.42684614e-02  1.91055283e-01 -2.73037821e-01  1.18259201e-03]",Actor_14
"[-6.00284485e+02  2.53448830e+01 -7.61914253e+00  1.63592145e-01
 -6.32322788e+00 -9.35635185e+00 -7.48906898e+00 -9.37830067e+00
 -7.35010862e+00 -5.52202320e+00 -4.90464878e+00 -2.98933721e+00
 -5.61705303e+00 -2.84886050e+00 -6.43467331e+00 -5.74243784e+00
 -4.74795198e+00 -3.11995125e+00 -1.46148884e+00 -1.53727698e+00
  1.47494388e+00  1.19996405e+00 -5.02702594e-01  2.28356266e+00
  2.58158946e+00  5.37697649e+00  6.20145798e+00  3.45848846e+00
  1.23379838e+00 -8.17217708e-01 -5.51286876e-01 -9.34198424e-02
 -2.39305949e+00  3.58813971e-01 -1.59099233e+00  8.30931589e-03
 -2.07465315e+00 -9.94742870e-01 -2.20955586e+00 -2.25469731e-02
 -2.07927871e+00 -4.88864064e-01 -1.22829056e+00 -1.27308643e+00
 -2.13992476e+00 -1.48273218e+00 -9.98165667e-01  3.15432191e-01
 -1.52258956e+00  5.75053394e-01  2.38533065e-01  8.61767292e-01
 -8.74317229e-01  7.79871702e-01  4.88383442e-01  1.36215651e+00
  5.81849933e-01  1.53177702e+00  3.46326411e-01 -1.32699251e-01
 -9.48793888e-01  3.47158909e-01 -7.53227115e-01  7.50294209e-01
 -3.91168803e-01  4.04040158e-01 -1.04865193e+00 -3.75619173e-01
 -5.28776646e-01  1.15463173e+00 -3.65835637e-01 -4.06652629e-01
 -6.23172998e-01  3.01167905e-01 -1.60881802e-01  1.53138757e-01
 -5.38777113e-01  5.88401496e-01  4.71709430e-01  5.42644978e-01
  9.99563932e-02  5.25149047e-01 -4.13356453e-01  2.74323642e-01
  1.14567839e-01  5.84167302e-01  2.01490194e-01  5.87596036e-02
 -4.15583588e-02  4.25799698e-01  2.58697033e-01  1.14998899e-01
 -1.23458140e-01  3.81976932e-01 -1.33926691e-02  2.20954090e-01
  5.05695120e-02  3.55290085e-01  3.00136149e-01  5.37589550e-01
  2.63862491e-01  4.81720537e-01  2.04472512e-01  4.77178335e-01
  2.77785301e-01  2.84758471e-02  1.62824631e-01  6.26722127e-02
 -6.47063926e-02  2.11710274e-01  2.30993971e-01  1.13870285e-01
 -3.25402528e-01 -1.65743176e-02 -1.10069364e-01 -3.71051989e-02
 -2.09160283e-01 -7.92169198e-03 -1.17521979e-01 -4.42448327e-05
 -1.81839660e-01 -2.78098404e-01 -1.14596114e-01  1.46358490e-01
  1.86669510e-02  2.85339784e-02 -9.88792628e-03  6.46578241e-03]",Actor_20
"[-6.5902533e+02  3.7626770e+01 -1.3697862e+01 -2.7456880e+00
 -1.0391398e+01 -1.5348574e+01 -3.6426713e+00 -2.1839882e+01
 -7.4224987e+00  2.7187881e+00 -8.8689871e+00 -1.2185395e+01
 -7.2606497e+00 -5.2367702e+00 -1.1173399e+01 -6.5461974e+00
 -1.8238122e+00  4.7311463e+00  1.3682333e+01  2.0041830e+01
  2.1320366e+01  1.4073731e+01  6.3693013e+00 -2.1475170e+00
 -8.4457598e+00 -2.4411781e-01 -6.3763797e-02 -3.8391531e+00
 -7.9121370e+00 -7.3164444e+00 -5.2097893e+00  9.3971043e+00
  2.9368824e-01 -9.8329015e-02 -3.4521077e+00  3.2243152e+00
 -6.5548457e-02  1.1519698e-01  4.5942211e+00  1.8288866e+01
  8.2815847e+00  1.8633525e+00 -4.3712254e+00 -1.2933609e+00
 -2.2286916e+00 -4.9387701e-02  1.6956798e+00  2.5893686e+00
 -3.1502573e+00  3.0867100e-01  2.4131954e+00  1.7273286e-01
 -6.4752865e+00 -3.3242424e+00 -2.2587287e+00  8.1965280e-01
  3.0670419e+00  4.3487630e+00  6.8948752e-01  1.2845048e-01
  5.1634037e-01  1.0576396e+00 -2.3599436e+00  1.4000888e+00
 -8.5814738e-01 -1.0502466e+00 -1.2510934e+00 -3.5157211e-02
 -3.6759825e+00  1.3184593e+00 -6.4273909e-02 -1.6152365e+00
 -1.1914197e+00 -9.3059534e-01 -1.7101117e+00  1.3875902e+00
 -1.0440695e+00  6.0544866e-01  1.1645206e+00  2.2116901e-02
 -6.5712070e-01  1.7933503e+00  4.2494077e-02  7.9888368e-01
 -5.7821367e-02  3.3262917e-01  6.1377102e-01  3.0469581e-01
 -9.9846607e-01  1.5398612e+00 -7.9215109e-02 -2.6812929e-01
  4.4473901e-01  1.3365904e+00  3.7419519e-01 -1.8710639e-01
  2.3520260e-01  1.0879149e+00 -1.1925597e+00 -3.1025735e-01
  5.2122247e-01 -5.7817835e-01 -7.6538223e-01  7.6250368e-01
  3.7947875e-01  5.6928247e-01 -4.3270734e-01  4.7400838e-01
 -2.7870032e-01 -2.8612295e-01  4.3627778e-01 -2.9222644e-03
 -2.6279885e-01  9.5281139e-02 -3.5407880e-01 -6.9949329e-01
 -1.7577212e+00 -7.6189882e-01 -1.4443159e-01 -3.1366304e-01
 -2.0583130e-01  3.3160931e-01  8.1981756e-02  2.1147555e-01
  5.8360195e-01 -1.1417458e-01 -5.3579843e-01 -2.2594830e-01]",Actor_06
